# Standard model effective degrees of freedom of energy, g_rho(T), and entropy, g_s(T),
# and auxillary functions F_X(T) for transforming the scalar field equation.
# Computed from own fit to results of Saikawa & Shirai '18, JCAP05(2018)035 [arXiv:1803.01038]
# Columns: Log10(T/eV) | g_rho | g_s | F_omega(T) | F_gamma(T) | F_gamma(T(a/a0))
3.6995200e+00 3.3830562e+00 3.9309132e+00 -1.0000190e+00 -6.1573179e-05 2.0000227e+00
3.7017900e+00 3.3830567e+00 3.9309143e+00 -1.0000191e+00 -6.0556541e-05 2.0000228e+00
3.7040600e+00 3.3830573e+00 3.9309155e+00 -1.0000192e+00 -5.9523755e-05 2.0000229e+00
3.7063300e+00 3.3830578e+00 3.9309167e+00 -1.0000193e+00 -5.8474881e-05 2.0000230e+00
3.7086000e+00 3.3830584e+00 3.9309179e+00 -1.0000193e+00 -5.7409984e-05 2.0000231e+00
3.7108700e+00 3.3830589e+00 3.9309191e+00 -1.0000194e+00 -5.6329133e-05 2.0000232e+00
3.7131400e+00 3.3830595e+00 3.9309203e+00 -1.0000195e+00 -5.5232403e-05 2.0000232e+00
3.7154100e+00 3.3830600e+00 3.9309215e+00 -1.0000195e+00 -5.4119872e-05 2.0000233e+00
3.7176800e+00 3.3830606e+00 3.9309227e+00 -1.0000196e+00 -5.2991625e-05 2.0000234e+00
3.7199500e+00 3.3830611e+00 3.9309239e+00 -1.0000196e+00 -5.1847752e-05 2.0000235e+00
3.7222200e+00 3.3830617e+00 3.9309251e+00 -1.0000197e+00 -5.0688346e-05 2.0000235e+00
3.7244900e+00 3.3830623e+00 3.9309263e+00 -1.0000197e+00 -4.9513508e-05 2.0000236e+00
3.7267600e+00 3.3830628e+00 3.9309275e+00 -1.0000198e+00 -4.8323343e-05 2.0000236e+00
3.7290300e+00 3.3830634e+00 3.9309288e+00 -1.0000198e+00 -4.7117961e-05 2.0000237e+00
3.7313000e+00 3.3830640e+00 3.9309300e+00 -1.0000198e+00 -4.5897479e-05 2.0000237e+00
3.7335700e+00 3.3830645e+00 3.9309312e+00 -1.0000198e+00 -4.4662018e-05 2.0000237e+00
3.7358400e+00 3.3830651e+00 3.9309324e+00 -1.0000198e+00 -4.3411707e-05 2.0000238e+00
3.7381100e+00 3.3830656e+00 3.9309336e+00 -1.0000198e+00 -4.2146677e-05 2.0000238e+00
3.7403800e+00 3.3830662e+00 3.9309349e+00 -1.0000198e+00 -4.0867070e-05 2.0000238e+00
3.7426500e+00 3.3830668e+00 3.9309361e+00 -1.0000198e+00 -3.9573030e-05 2.0000238e+00
3.7449200e+00 3.3830673e+00 3.9309373e+00 -1.0000197e+00 -3.8264710e-05 2.0000238e+00
3.7471900e+00 3.3830679e+00 3.9309385e+00 -1.0000197e+00 -3.6942266e-05 2.0000238e+00
3.7494600e+00 3.3830684e+00 3.9309397e+00 -1.0000197e+00 -3.5605864e-05 2.0000238e+00
3.7517300e+00 3.3830690e+00 3.9309409e+00 -1.0000196e+00 -3.4255673e-05 2.0000238e+00
3.7540000e+00 3.3830695e+00 3.9309421e+00 -1.0000196e+00 -3.2891872e-05 2.0000238e+00
3.7562700e+00 3.3830701e+00 3.9309434e+00 -1.0000195e+00 -3.1514644e-05 2.0000238e+00
3.7585400e+00 3.3830706e+00 3.9309446e+00 -1.0000195e+00 -3.0124180e-05 2.0000237e+00
3.7608100e+00 3.3830711e+00 3.9309458e+00 -1.0000194e+00 -2.8720678e-05 2.0000237e+00
3.7630800e+00 3.3830717e+00 3.9309469e+00 -1.0000193e+00 -2.7304342e-05 2.0000237e+00
3.7653500e+00 3.3830722e+00 3.9309481e+00 -1.0000192e+00 -2.5875383e-05 2.0000236e+00
3.7676200e+00 3.3830727e+00 3.9309493e+00 -1.0000191e+00 -2.4434021e-05 2.0000236e+00
3.7698900e+00 3.3830732e+00 3.9309505e+00 -1.0000190e+00 -2.2980482e-05 2.0000235e+00
3.7721600e+00 3.3830737e+00 3.9309517e+00 -1.0000189e+00 -2.1514998e-05 2.0000235e+00
3.7744300e+00 3.3830742e+00 3.9309528e+00 -1.0000188e+00 -2.0037811e-05 2.0000234e+00
3.7767000e+00 3.3830747e+00 3.9309540e+00 -1.0000187e+00 -1.8549168e-05 2.0000233e+00
3.7789700e+00 3.3830752e+00 3.9309551e+00 -1.0000186e+00 -1.7049328e-05 2.0000232e+00
3.7812400e+00 3.3830757e+00 3.9309563e+00 -1.0000184e+00 -1.5538552e-05 2.0000232e+00
3.7835100e+00 3.3830762e+00 3.9309574e+00 -1.0000183e+00 -1.4017112e-05 2.0000231e+00
3.7857800e+00 3.3830767e+00 3.9309585e+00 -1.0000182e+00 -1.2485289e-05 2.0000230e+00
3.7880500e+00 3.3830771e+00 3.9309596e+00 -1.0000180e+00 -1.0943370e-05 2.0000229e+00
3.7903200e+00 3.3830776e+00 3.9309607e+00 -1.0000178e+00 -9.3916503e-06 2.0000228e+00
3.7925900e+00 3.3830781e+00 3.9309618e+00 -1.0000177e+00 -7.8304345e-06 2.0000227e+00
3.7948600e+00 3.3830785e+00 3.9309629e+00 -1.0000175e+00 -6.2600348e-06 2.0000225e+00
3.7971300e+00 3.3830789e+00 3.9309640e+00 -1.0000173e+00 -4.6807720e-06 2.0000224e+00
3.7994000e+00 3.3830794e+00 3.9309651e+00 -1.0000171e+00 -3.0929753e-06 2.0000223e+00
3.8016700e+00 3.3830798e+00 3.9309661e+00 -1.0000169e+00 -1.4969826e-06 2.0000221e+00
3.8039400e+00 3.3830802e+00 3.9309671e+00 -1.0000167e+00 1.0685953e-07 2.0000220e+00
3.8062100e+00 3.3830806e+00 3.9309682e+00 -1.0000165e+00 1.7181957e-06 2.0000219e+00
3.8084800e+00 3.3830810e+00 3.9309692e+00 -1.0000163e+00 3.3366619e-06 2.0000217e+00
3.8107500e+00 3.3830814e+00 3.9309702e+00 -1.0000161e+00 4.9618848e-06 2.0000215e+00
3.8130200e+00 3.3830817e+00 3.9309712e+00 -1.0000159e+00 6.5934824e-06 2.0000214e+00
3.8152900e+00 3.3830821e+00 3.9309721e+00 -1.0000156e+00 8.2310635e-06 2.0000212e+00
3.8175600e+00 3.3830825e+00 3.9309731e+00 -1.0000154e+00 9.8742276e-06 2.0000210e+00
3.8198300e+00 3.3830828e+00 3.9309740e+00 -1.0000152e+00 1.1522565e-05 2.0000208e+00
3.8221000e+00 3.3830831e+00 3.9309750e+00 -1.0000149e+00 1.3175657e-05 2.0000206e+00
3.8243700e+00 3.3830834e+00 3.9309759e+00 -1.0000146e+00 1.4833075e-05 2.0000204e+00
3.8266400e+00 3.3830838e+00 3.9309768e+00 -1.0000144e+00 1.6494382e-05 2.0000202e+00
3.8289100e+00 3.3830841e+00 3.9309776e+00 -1.0000141e+00 1.8159129e-05 2.0000200e+00
3.8311800e+00 3.3830843e+00 3.9309785e+00 -1.0000138e+00 1.9826861e-05 2.0000198e+00
3.8334500e+00 3.3830846e+00 3.9309794e+00 -1.0000136e+00 2.1497110e-05 2.0000196e+00
3.8357200e+00 3.3830849e+00 3.9309802e+00 -1.0000133e+00 2.3169401e-05 2.0000194e+00
3.8379900e+00 3.3830851e+00 3.9309810e+00 -1.0000130e+00 2.4843247e-05 2.0000191e+00
